250,	5
251,	2
252,	2
253,	6
254,	3
255,	6
256,	4
257,	7
258,	3
259,	5
260,	6
261,	4
262,	2
263,	3
264,	5
265,	7
266,	7
267,	3
268,	4
269,	6
270,	5
271,	4
272,	5
273,	5
274,	3
275,	6
276,	6
277,	4
278,	5
279,	4
280,	6
281,	5
282,	5
283,	4
284,	5
285,	8
286,	3
287,	4
288,	7
289,	6
290,	6
291,	3
292,	9
293,	4
294,	4
295,	6
296,	2
297,	5
298,	6
299,	5
300,	4
